2413,2159,113
2414,1736,0
2414,2504,129
2415,1737,0
2415,2204,120
2416,1738,0
2416,2396,124
2418,1740,0
2418,2347,113
2419,1741,0
2419,2165,150
2420,1742,0
2421,1743,0
2421,2282,100
2422,1744,0
2422,2104,150
2423,1745,0
2423,2278,115
2424,1746,0
2424,2287,125
2425,1747,0
2425,2280,150
2426,1748,0
2426,2284,100
2427,1749,0
2427,2275,121
2428,1750,0
2428,2176,136
2429,1751,0
2429,2470,121
2430,1752,0
2430,1753,139
2430,2431,140
2431,1752,131
2431,1753,0
2431,2271,150
2431,2430,140
2433,1755,0
2433,2098,109
2434,1756,0
2435,1757,0
2435,2314,129
2435,6129304,180
2435,6129305,180
2436,1758,0
2436,2266,90
2437,1759,0
2437,2112,143
2438,1760,0
2438,2196,104
2439,1761,0
2439,2100,97
2440,1762,0
2440,2295,90
2441,1730,0
2441,2201,113
2442,1731,0
2442,2411,95
2443,1698,0
2443,2371,136
2443,3343791,180
2443,3343792,180
2445,1700,0
2445,2310,123
2447,1702,0
2447,2227,97
2447,3343769,180
2447,3343770,180
2448,1703,0
2448,2093,100
2449,1704,0
2449,2423,150
2452,1707,0
2452,2405,127
2453,1708,0
2453,2242,150
2454,1709,0
2454,2151,103
2455,1710,0
2455,2477,103
2457,1712,0
2457,2447,103
2457,3343771,180
2457,3343772,180
2459,1714,0
2459,2311,97
2460,1715,0
2460,1722,480
2460,1723,480
2460,1724,480
2460,2358,117
2460,2467,480
2460,2468,480
2460,2469,480
2460,1166840,140
2460,1166841,140
2461,1716,0
2461,2462,145
2462,1717,0
2462,1692061,164
2463,1718,0
2463,2430,90
2464,1719,0
2464,2253,101
2465,1720,0
2465,2308,114
2466,1721,0
2466,2312,93
2467,1715,480
2467,1722,0
2467,1723,263
2467,1724,118
2467,2285,117
2467,2460,480
2467,2468,253
2467,2469,108
2467,1166840,180
2467,1166841,180
2468,1715,480
2468,1722,220
2468,1723,0
2468,1724,131
2468,2336,138
2468,2460,480
2468,2467,253
2468,2469,139
2468,1166840,180
2468,1166841,180
2469,1715,480
2469,1722,108
2469,1723,149
2469,1724,0
2469,2359,166
2469,2460,480
2469,2467,108
2469,2468,139
2469,1166840,180
2469,1166841,180
2470,1725,0
2470,2116,111
2471,1728,0
2471,2395,99
2472,1729,0
2472,2230,95
2475,1665,0
2475,2391,113
2476,1666,0
2476,1667,99
2476,2477,57
2476,2500,101
2477,1666,67
2477,1667,0
2477,2476,57
2477,2526,94
2478,1668,0
2478,2420,109
2478,2535,30
2479,1669,0
2479,2455,105
2484,1674,0
2484,1675,120
2484,1676,247
2484,2296,129
2484,2485,127
2484,2486,245
2485,1674,116
2485,1675,0
2485,1676,127
2485,2297,102
2485,2484,127
2485,2486,125
2486,1674,234
2486,1675,104
2486,1676,0
2486,2448,115
2486,2484,245
2486,2485,125
2487,1677,0
2487,1678,119
2487,2153,90
2487,2488,90
2487,3343775,180
2487,3343776,180
2488,1677,63
2488,1678,0
2488,2190,90
2488,2487,90
2488,3343775,180
2488,3343776,180
2491,1681,0
2491,2344,109
2492,1682,0
2492,2431,93
2493,1683,0
2493,2376,90
2494,1684,0
2494,2179,103
2495,1685,0
2495,2528,128
2496,1686,0
2496,2468,107
2497,1637,96
2497,1687,0
2497,2390,119
2497,2517,81
2498,1688,0
2498,2383,122
2500,1690,0
2500,2252,128
2501,1691,0
2501,2174,107
2502,1692,0
2502,2363,93
2502,2442,150
2504,1694,0
2504,2148,141
2505,1695,0
2505,2506,135
2506,1696,0
2506,2519,150
2509,1629,0
2509,1630,72
2509,2452,125
2509,2510,72
2510,1629,72
2510,1630,0
2510,2260,126
2510,2509,72
2512,1632,0
2512,2501,101
2513,1633,0
2513,2459,111
2514,1634,0
2514,2277,93
2517,1637,0
2517,1687,96
2517,2453,110
2517,2497,81
2518,1638,0
2518,2464,105
2519,1639,0
2519,2250,134
2520,1640,0
2520,2217,105
2521,1641,0
2521,2206,111
2522,1642,0
2522,2111,150
2524,1644,0
2524,2117,124
2525,1645,0
2525,1763,90
2525,2363,150
2525,2409,90
2525,2502,100
2526,1646,0
2526,2309,105
2527,1647,0
2527,1766,101
2527,1767,105
2527,2376,118
2527,2377,117
2527,2488,146
2527,967988,180
2527,967989,180
2527,3343777,180
2527,3343778,180
2528,1648,0
2528,1793,162
2528,1794,98
2528,2321,116
2528,2403,118
2528,2404,102
2529,1649,0
2529,2232,109
2531,1651,0
2531,1832,153
2531,1833,149
2531,1834,200
2531,2338,122
2531,2339,200
2531,2371,151
2531,2454,100
2533,1653,0
2533,1845,105
2533,2312,106
2533,2334,104
2535,1655,0
2535,1883,172
2535,2279,170
2535,2478,100
2536,1656,0
2536,2406,124
2537,1657,0
2537,1916,143
2537,2135,90
2537,2241,133
2537,3343755,180
2537,3343756,180
2539,1659,0
2539,1950,61
2539,2205,111
2539,2393,90
2541,1661,0
2541,2241,156
2542,1662,0
2542,2375,90
2543,2082,0
2543,2094,117
2544,2025,59
2544,2083,0
2544,2144,72
2544,2170,127
2546,2085,0
2546,2327,121
2547,2061,104
2547,2086,0
2547,2110,91
2547,2235,137
2548,2066,98
2548,2087,0
2548,2115,132
2548,2128,116
2549,2088,0
2549,2343,150
2550,2089,0
8433,2346,0
140078,140079,0
140079,2461,124
140079,140078,0
967988,1647,180
967988,1766,180
967988,1767,180
967988,2051,123
967988,2376,180
967988,2377,180
967988,2527,180
967988,967989,0
967988,3343777,180
967988,3343778,180
967989,1647,180
967989,1766,180
967989,1767,180
967989,2218,104
967989,2376,180
967989,2377,180
967989,2527,180
967989,967988,0
967989,3343777,180
967989,3343778,180
1166824,1166825,0
1166825,1166824,0
1166825,1166827,124
1166826,1166824,150
1166826,1166827,0
1166827,1166826,0
1166827,1166829,122
1166828,1166826,134
1166828,1166829,0
1166829,1166828,0
1166829,1166831,117
1166830,2068,180
1166830,2117,180
1166830,1166828,126
1166830,1166831,0
1166831,2068,180
1166831,2117,180
1166831,1166830,0
1166831,1166833,136
1166832,1955,420
1166832,2210,240
1166832,1166830,122
1166832,1166833,0
1166833,1955,420
1166833,2210,240
1166833,1166832,0
1166833,1166835,210
1166834,1964,180
1166834,1965,420
1166834,1966,360
1166834,2036,180
1166834,2155,180
1166834,2219,180
1166834,2220,420
1166834,2221,360
1166834,1166832,226
1166834,1166835,0
1166835,1964,180
1166835,1965,420
1166835,1966,360
1166835,2036,180
1166835,2155,180
1166835,2219,180
1166835,2220,420
1166835,2221,360
1166835,1166834,0
1166835,6129305,116
1166838,1869,180
1166838,2336,180
1166838,1166839,0
1166838,3343765,180
1166838,3343766,180
1166838,6129304,134
1166839,1869,180
1166839,2336,180
1166839,1166838,0
1166839,1166841,158
1166839,3343765,180
1166839,3343766,180
1166840,1715,140
1166840,1722,180
1166840,1723,180
1166840,1724,180
1166840,2460,140
1166840,2467,180
1166840,2468,180
1166840,2469,180
1166840,1166838,122
1166840,1166841,0
1166841,1715,140
1166841,1722,180
1166841,1723,180
1166841,1724,180
1166841,2460,140
1166841,2467,180
1166841,2468,180
1166841,2469,180
1166841,1166840,0
1662795,1662796,0
1662795,1662797,132
1662796,2202,150
1662796,1662795,0
1662797,1662798,0
1662798,1662796,97
1662798,1662797,0
1692060,1717,180
1692060,1692061,0
1692061,2270,150
1692061,1692060,0
3343334,3343335,0
3343334,3343336,94
3343335,3343334,0
3343336,3343337,0
3343336,3343338,90
3343337,3343335,171
3343337,3343336,0
3343338,3343339,0
3343338,3343746,98
3343339,3343337,94
3343339,3343338,0
3343746,3343752,0
3343746,3343753,103
3343752,3343339,90
3343752,3343746,0
3343753,3343754,0
3343753,3343755,118
3343754,3343752,90
3343754,3343753,0
3343755,1657,180
3343755,1916,180
3343755,2241,180
3343755,2537,180
3343755,3343756,0
3343755,3343757,133
3343756,1657,180
3343756,1916,180
3343756,2241,180
3343756,2537,180
3343756,3343754,122
3343756,3343755,0
3343757,3343758,0
3343757,3343759,103
3343758,3343756,137
3343758,3343757,0
3343759,3343760,0
3343759,3343761,122
3343760,3343758,99
3343760,3343759,0
3343761,1897,180
3343761,2293,180
3343761,3343762,0
3343761,3343763,129
3343762,1897,180
3343762,2293,180
3343762,3343760,111
3343762,3343761,0
3343763,1980,180
3343763,1982,180
3343763,2170,180
3343763,2172,180
3343763,3343764,0
3343763,3343765,108
3343764,1980,180
3343764,1982,180
3343764,2170,180
3343764,2172,180
3343764,3343762,134
3343764,3343763,0
3343765,1869,180
3343765,2336,180
3343765,1166838,180
3343765,1166839,180
3343765,3343766,0
3343765,3343767,103
3343766,1869,180
3343766,2336,180
3343766,1166838,180
3343766,1166839,180
3343766,3343764,115
3343766,3343765,0
3343767,1846,180
3343767,1847,180
3343767,2313,180
3343767,2314,180
3343767,3343768,0
3343767,3343769,105
3343768,1846,180
3343768,1847,180
3343768,2313,180
3343768,2314,180
3343768,3343766,98
3343768,3343767,0
3343769,1702,180
3343769,2447,180
3343769,3343770,0
3343769,3343771,99
3343770,1702,180
3343770,2447,180
3343770,3343768,116
3343770,3343769,0
3343771,1712,180
3343771,2457,180
3343771,3343772,0
3343771,3343773,98
3343772,1712,180
3343772,2457,180
3343772,3343770,101
3343772,3343771,0
3343773,2001,180
3343773,2190,180
3343773,3343774,0
3343773,3343775,98
3343774,2001,180
3343774,2190,180
3343774,3343772,90
3343774,3343773,0
3343775,1677,180
3343775,1678,180
3343775,2487,180
3343775,2488,180
3343775,3343776,0
3343775,3343777,134
3343776,1677,180
3343776,1678,180
3343776,2487,180
3343776,2488,180
3343776,3343774,94
3343776,3343775,0
3343777,1647,180
3343777,1766,180
3343777,1767,180
3343777,2376,180
3343777,2377,180
3343777,2527,180
3343777,967988,180
3343777,967989,180
3343777,3343778,0
3343777,3343779,115
3343778,1647,180
3343778,1766,180
3343778,1767,180
3343778,2376,180
3343778,2377,180
3343778,2527,180
3343778,967988,180
3343778,967989,180
3343778,3343776,146
3343778,3343777,0
3343779,3343780,0
3343779,3343781,95
3343780,3343778,120
3343780,3343779,0
3343781,3343782,0
3343781,3343783,94
3343782,3343780,90
3343782,3343781,0
3343783,3343784,0
3343783,3343785,110
3343784,3343782,97
3343784,3343783,0
3343785,2062,180
3343785,2063,180
3343785,2111,180
3343785,2112,180
3343785,3343786,0
3343785,3343787,98
3343786,2062,180
3343786,2063,180
3343786,2111,180
3343786,2112,180
3343786,3343784,100
3343786,3343785,0
3343787,3343788,0
3343787,3343789,115
3343788,3343786,106
3343788,3343787,0
3343789,3343790,0
3343789,3343791,108
3343790,3343788,118
3343790,3343789,0
3343791,1698,180
3343791,2443,180
3343791,3343792,0
3343791,3343793,101
3343792,1698,180
3343792,2443,180
3343792,3343790,97
3343792,3343791,0
3343793,3343794,0
3343793,3343795,111
3343794,3343792,101
3343794,3343793,0
3343795,2081,180
3343795,2094,180
3343795,3343796,0
3343795,3343797,122
3343796,2081,180
3343796,2094,180
3343796,3343794,114
3343796,3343795,0
3343797,3343798,0
3343797,3343799,99
3343798,3343796,103
3343798,3343797,0
3343799,3343800,0
3343799,3343801,129
3343800,3343798,109
3343800,3343799,0
3343801,3343802,0
3343801,3343803,150
3343802,3343800,120
3343802,3343801,0
3343803,3343804,0
3343803,3343805,113
3343804,3343802,133
3343804,3343803,0
3343805,3343806,0
3343805,3343807,139
3343806,3343804,130
3343806,3343805,0
3343807,3343808,0
3343807,3343809,130
3343808,3343806,142
3343808,3343807,0
3343809,3343810,0
3343809,3343811,146
3343810,3343808,123
3343810,3343809,0
3343811,3343812,0
3343811,3343813,133
3343812,3343810,141
3343812,3343811,0
3343813,3343814,0
3343813,3343815,118
3343814,3343812,137
3343814,3343813,0
3343815,3343816,0
3343815,3343817,161
3343816,3343814,120
3343816,3343815,0
3343817,3343818,0
3343817,3343819,182
3343818,3343816,150
3343818,3343817,0
3343819,3343825,0
3343825,3343818,150
3343825,3343819,0
3901291,3901292,0
3901292,2421,194
3901292,3901291,0
4028973,4028974,0
4028974,2413,119
4028974,4028973,0
6129304,1757,180
6129304,2435,180
6129304,1166834,116
6129304,6129305,0
6129305,1757,180
6129305,2435,180
6129305,1166839,132
6129305,6129304,0
